Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
7,Laurence Tieleman,Q,Markus Hantschk,62 57 63,heilbronn,460,Heilbronn,1999,challenger
7,Laurence Tieleman,Q,Roger Federer,75 61,heilbronn,460,Heilbronn,1999,challenger
Q,Markus Hantschk,,Lars Burgsmuller,76 16 63,heilbronn,460,Heilbronn,1999,challenger
7,Laurence Tieleman,2,Rainer Schuettler,64 26 60,heilbronn,460,Heilbronn,1999,challenger
Q,Roger Federer,3,Justin Gimelstob,67 76 75,heilbronn,460,Heilbronn,1999,challenger
,Lars Burgsmuller,,Christian Vinck,76 62,heilbronn,460,Heilbronn,1999,challenger
Q,Markus Hantschk,,Jan Frode Andersen,63 64,heilbronn,460,Heilbronn,1999,challenger
2,Rainer Schuettler,WC,Axel Pretzsch,63 64,heilbronn,460,Heilbronn,1999,challenger
3,Justin Gimelstob,,Dirk Dier,46 76 63,heilbronn,460,Heilbronn,1999,challenger
,Lars Burgsmuller,5,Hendrik Dreekmann,75 60,heilbronn,460,Heilbronn,1999,challenger
Q,Roger Federer,6,John van Lottum,62 64,heilbronn,460,Heilbronn,1999,challenger
7,Laurence Tieleman,,Alex Calatrava,76 64,heilbronn,460,Heilbronn,1999,challenger
,Jan Frode Andersen,WC,Bjorn Phau,62 63,heilbronn,460,Heilbronn,1999,challenger
Q,Markus Hantschk,,Dennis Van Scheppingen,76 63,heilbronn,460,Heilbronn,1999,challenger
,Christian Vinck,Q,Petr Luxa,64 26 63,heilbronn,460,Heilbronn,1999,challenger
Q,Markus Hantschk,1) W,Magnus Norman,75 63,heilbronn,460,Heilbronn,1999,challenger
2,Rainer Schuettler,,Antony Dupuis,61 75,heilbronn,460,Heilbronn,1999,challenger
3,Justin Gimelstob,,Renzo Furlan,64 57 76,heilbronn,460,Heilbronn,1999,challenger
,Christian Vinck,4,Christian Ruud,46 64 63,heilbronn,460,Heilbronn,1999,challenger
5,Hendrik Dreekmann,,David Nainkin,62 64,heilbronn,460,Heilbronn,1999,challenger
6,John van Lottum,,Diego Nargiso,62 75,heilbronn,460,Heilbronn,1999,challenger
7,Laurence Tieleman,,Geoff Grant,63 75,heilbronn,460,Heilbronn,1999,challenger
,Jan Frode Andersen,8,Dinu Pescariu,64 26 64,heilbronn,460,Heilbronn,1999,challenger
,Lars Burgsmuller,,Bernd Karbacher,62 64,heilbronn,460,Heilbronn,1999,challenger
,Alex Calatrava,WC,Jakub Herm-Zahlava,75 76,heilbronn,460,Heilbronn,1999,challenger
,Dirk Dier,,Ivo Heuberger,60 75,heilbronn,460,Heilbronn,1999,challenger
Q,Roger Federer,Q,Cristiano Caratti,75 64,heilbronn,460,Heilbronn,1999,challenger
Q,Petr Luxa,,Michael Kohlmann,61 63,heilbronn,460,Heilbronn,1999,challenger
WC,Bjorn Phau,,Marc-Kevin Goellner,67 63 76,heilbronn,460,Heilbronn,1999,challenger
WC,Axel Pretzsch,,Orlin Stanoytchev,67 62 61,heilbronn,460,Heilbronn,1999,challenger
,Dennis Van Scheppingen,,Vincenzo Santopadre,64 63,heilbronn,460,Heilbronn,1999,challenger
,Gabriel Trifu,8,Brian MacPhie,57 64 62,amarillo,244,Amarillo,1999,challenger
,Gabriel Trifu,1,Sargis Sargsian,62 76,amarillo,244,Amarillo,1999,challenger
8,Brian MacPhie,3,Daniel Nestor,64 76,amarillo,244,Amarillo,1999,challenger
1,Sargis Sargsian,7,Alex O'Brien,76 76,amarillo,244,Amarillo,1999,challenger
3,Daniel Nestor,,Michael Joyce,64 63,amarillo,244,Amarillo,1999,challenger
,Gabriel Trifu,4,Andre Sa,26 63 62,amarillo,244,Amarillo,1999,challenger
8,Brian MacPhie,Q,Mashiska Washington,67 76 76,amarillo,244,Amarillo,1999,challenger
1,Sargis Sargsian,,Bob Bryan,76 63,amarillo,244,Amarillo,1999,challenger
3,Daniel Nestor,,Nenad Zimonjic,67 63 64,amarillo,244,Amarillo,1999,challenger
4,Andre Sa,WC,Mike Bryan,62 57 76,amarillo,244,Amarillo,1999,challenger
,Gabriel Trifu,5,Cecil Mamiit,46 61 64,amarillo,244,Amarillo,1999,challenger
7,Alex O'Brien,,Paul Goldstein,64 63,amarillo,244,Amarillo,1999,challenger
8,Brian MacPhie,,Grant Stafford,63 26 75,amarillo,244,Amarillo,1999,challenger
,Michael Joyce,,Jonathan Stark,62 62,amarillo,244,Amarillo,1999,challenger
Q,Mashiska Washington,,Michael Hill,63 26 75,amarillo,244,Amarillo,1999,challenger
1,Sargis Sargsian,,Alejandro Hernandez,63 63,amarillo,244,Amarillo,1999,challenger
Q,Mashiska Washington,2,Steve Campbell,62 63,amarillo,244,Amarillo,1999,challenger
3,Daniel Nestor,Q,Alexander Reichel,64 62,amarillo,244,Amarillo,1999,challenger
4,Andre Sa,,Harel Levy,63 64,amarillo,244,Amarillo,1999,challenger
5,Cecil Mamiit,,Lior Mor,76 63,amarillo,244,Amarillo,1999,challenger
,Jonathan Stark,6,Marcio Carlsson,63 76,amarillo,244,Amarillo,1999,challenger
