Winner Seed,Winner,Loser Seed,Loser,Score,Tournament,Tournament Code,Tournament Pretty Name,Year,Type
2,Ken Rosewall,8,Mal Anderson,76 63 75,australian-open,580,Australian Open,1972,world
2,Ken Rosewall,10,Allan Stone,76 61 36 62,australian-open,580,Australian Open,1972,world
8,Mal Anderson,4,Alex Metreveli,62 76 76,australian-open,580,Australian Open,1972,world
8,Mal Anderson,1,John Newcombe,26 63 64 36 97,australian-open,580,Australian Open,1972,world
2,Ken Rosewall,9,Dick Crealy,63 61 63,australian-open,580,Australian Open,1972,world
4,Alex Metreveli,11,John Cooper,67 62 63 64,australian-open,580,Australian Open,1972,world
10,Allan Stone,,Barry Phillips-Moore,57 76 76 63,australian-open,580,Australian Open,1972,world
1,John Newcombe,,Patrice Dominguez,61 63 61,australian-open,580,Australian Open,1972,world
2,Ken Rosewall,,Jean-Paul Meyer,64 64 62,australian-open,580,Australian Open,1972,world
,Barry Phillips-Moore,3,John Alexander,63 16 76 16 63,australian-open,580,Australian Open,1972,world
4,Alex Metreveli,,Ross Case,62 36 64 62,australian-open,580,Australian Open,1972,world
9,Dick Crealy,7,Colin Dibley,64 76 63,australian-open,580,Australian Open,1972,world
8,Mal Anderson,,Neale Fraser,62 63 61,australian-open,580,Australian Open,1972,world
10,Allan Stone,,Max Cocks,61 62 63,australian-open,580,Australian Open,1972,world
11,John Cooper,,Frank Sedgman,36 63 61 63,australian-open,580,Australian Open,1972,world
1,John Newcombe,,John Bartlett,62 76 63,australian-open,580,Australian Open,1972,world
2,Ken Rosewall,,Jun Kuki,63 62 61,australian-open,580,Australian Open,1972,world
3,John Alexander,,Ian Fletcher,61 61 64,australian-open,580,Australian Open,1972,world
4,Alex Metreveli,,Kiyoski Tanabe,63 62 62,australian-open,580,Australian Open,1972,world
,Frank Sedgman,5,Owen Davidson,63 16 61 75,australian-open,580,Australian Open,1972,world
,Max Cocks,6,Jiri Zigmund,64 75 46 16 61,australian-open,580,Australian Open,1972,world
7,Colin Dibley,,Mervyn Rose,61 64 76,australian-open,580,Australian Open,1972,world
8,Mal Anderson,,Wanaro N'Godrella,64 36 61 63,australian-open,580,Australian Open,1972,world
9,Dick Crealy,,Bob Giltinan,76 75 67 46 1311,australian-open,580,Australian Open,1972,world
10,Allan Stone,,Kim Warwick,75 75 63,australian-open,580,Australian Open,1972,world
11,John Cooper,,Patrick Proisy,46 63 64 62,australian-open,580,Australian Open,1972,world
,Neale Fraser,12,Geoff Masters,75 75 62,australian-open,580,Australian Open,1972,world
,Ross Case,,John Stephens,64 36 62 75,australian-open,580,Australian Open,1972,world
,Patrice Dominguez,,Allan McDonald,36 62 61 63,australian-open,580,Australian Open,1972,world
,Jean-Paul Meyer,,Cliff Letcher,64 26 76 67 86,australian-open,580,Australian Open,1972,world
,Barry Phillips-Moore,,John James,63 75 63,australian-open,580,Australian Open,1972,world
6,Jiri Zigmund,,Don McCormick,36 76 64 46 62,australian-open,580,Australian Open,1972,world
,John Bartlett,,William Durham,76 62 63,australian-open,580,Australian Open,1972,world
,Ross Case,,Colin Stubs,61 63 61,australian-open,580,Australian Open,1972,world
,Max Cocks,,Graeme Thomson,64 46 75 76,australian-open,580,Australian Open,1972,world
,Ian Fletcher,,Robert Rheinberger,(W/O),australian-open,580,Australian Open,1972,world
,Neale Fraser,,Anthony Hammond,63 63 64,australian-open,580,Australian Open,1972,world
,Bob Giltinan,,Keith Hancock,61 36 75 64,australian-open,580,Australian Open,1972,world
,John James,,Syd Ball,63 57 75 75,australian-open,580,Australian Open,1972,world
,Jun Kuki,,Alan Haswell,(W/O),australian-open,580,Australian Open,1972,world
,Cliff Letcher,,Greg Perkins,61 06 76 64,australian-open,580,Australian Open,1972,world
,Allan McDonald,,Stephen Myers,62 64 64,australian-open,580,Australian Open,1972,world
,Wanaro N'Godrella,,William Coghlan,63 76 36 63,australian-open,580,Australian Open,1972,world
,Barry Phillips-Moore,,Rod Frawley,63 64 61,australian-open,580,Australian Open,1972,world
,Mervyn Rose,,Paul Kronk,75 63 61,australian-open,580,Australian Open,1972,world
,Frank Sedgman,,Robert Casey,61 60 63,australian-open,580,Australian Open,1972,world
,John Stephens,,William Lloyd,(W/O),australian-open,580,Australian Open,1972,world
,Kiyoski Tanabe,,Michael Phillips,60 64 64,australian-open,580,Australian Open,1972,world
,Kim Warwick,,Alvin Gardiner,76 62 76,australian-open,580,Australian Open,1972,world
,Ilie Nastase,,Jimmy Connors,16 64 76,baltimore,816,Baltimore,1972,world
,Jimmy Connors,,Clark Graebner,62 75,baltimore,816,Baltimore,1972,world
,Ilie Nastase,,Pierre Barthes,63 62,baltimore,816,Baltimore,1972,world
,Pierre Barthes,,Frank Froehling,64 64,baltimore,816,Baltimore,1972,world
,Jimmy Connors,,Ion Tiriac,62 67 62,baltimore,816,Baltimore,1972,world
,Clark Graebner,,Jaime Fillol Sr.,75 61,baltimore,816,Baltimore,1972,world
,Ilie Nastase,,Haroon Rahim,62 61,baltimore,816,Baltimore,1972,world
,Alex Metreveli,,Patrice Dominguez,64 64 36 61,sydney,2060,Sydney N.S.W.,1972,world
,Patrice Dominguez,,Colin Dibley,61 36 76 06 60,sydney,2060,Sydney N.S.W.,1972,world
,Alex Metreveli,,Mal Anderson,63 75 16 63,sydney,2060,Sydney N.S.W.,1972,world
,Mal Anderson,,John Cooper,63 67 63 75,sydney,2060,Sydney N.S.W.,1972,world
,Colin Dibley,,Syd Ball,63 62 46 61,sydney,2060,Sydney N.S.W.,1972,world
